시도,시군구,월,대중교통,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh),자동차등록수,공원면적,계절
강원특별자치도,강릉,201812,0.33089776517056024,30.18867924528302,30.612244897959183,16.2303664921466,30.508474576271187,34.09090909090909,20.0,26.243093922651937,23.478260869565215,25.0,29.367088607594937,28.39248434237996,2.417141650833861,3.6212446351931327,52.27272727272726,21.200000000000003,67.64705882352942,24.999999999999993,26.47058823529412,63.23706377858004,85.52221907727142,14.0625,8.620689655172415,2.953006379645486,1.7543467884162358,겨울
강원특별자치도,강릉,201901,0.3157562967960033,43.39622641509434,41.83673469387755,21.465968586387437,38.983050847457626,34.09090909090909,20.0,26.51933701657459,24.637681159420293,21.428571428571423,29.367088607594937,36.11691022964509,1.7521638167616638,3.487124463519313,63.636363636363626,19.6,61.76470588235294,27.173913043478258,47.05882352941176,70.0962695547533,93.17860175488252,3.125,3.4482758620689653,2.9637879050773126,1.7543467884162358,겨울
강원특별자치도,강릉,201902,0.2797619733165271,47.16981132075472,42.857142857142854,16.2303664921466,47.45762711864407,31.818181818181824,30.000000000000004,29.281767955801108,26.08695652173913,29.761904761904763,31.89873417721519,38.62212943632568,1.8682710576314123,2.4141630901287554,50.0,22.4,67.64705882352942,22.82608695652174,52.94117647058824,63.628158844765345,84.80045287291252,18.75,17.24137931034483,2.9699487767526422,1.7543467884162358,겨울
강원특별자치도,강릉,201903,0.34703911956912414,60.37735849056604,52.04081632653062,10.994764397905762,67.79661016949152,27.272727272727277,20.0,43.37016574585636,42.31884057971015,47.32142857142856,43.29113924050633,49.06054279749478,5.235381042854128,2.682403433476395,54.54545454545454,24.4,67.64705882352942,31.521739130434778,67.64705882352942,69.22382671480145,72.92669119728275,23.4375,8.620689655172415,2.9673712692150045,1.7543467884162358,봄
강원특별자치도,강릉,201904,0.34068815192804774,30.18867924528302,36.734693877551024,5.759162303664922,61.016949152542374,25.0,20.0,53.59116022099448,51.8840579710145,55.35714285714286,51.13924050632911,52.81837160751566,9.02469917669411,9.790772532188841,45.45454545454545,34.4,61.76470588235294,39.40217391304347,61.76470588235294,65.07220216606498,62.32663458816868,29.6875,10.344827586206897,2.97588961729671,1.7543467884162358,봄
강원특별자치도,강릉,201905,0.36492299760511954,39.62264150943396,47.95918367346938,5.759162303664922,89.83050847457626,22.72727272727273,20.0,76.79558011049726,78.26086956521739,84.22619047619047,72.15189873417721,67.64091858037578,0.4749841671944269,0.5364806866952789,50.0,22.0,67.64705882352942,24.456521739130434,73.52941176470588,86.76293622141998,77.22898386640247,18.75,15.517241379310345,2.9823019531220534,1.7543467884162358,봄
강원특별자치도,강릉,201906,0.35433726484427175,30.18867924528302,32.6530612244898,5.759162303664922,66.10169491525423,18.181818181818183,20.0,77.90055248618786,79.13043478260869,82.14285714285714,75.9493670886076,73.90396659707724,13.953979311800719,18.508583690987123,31.818181818181813,12.0,61.76470588235294,12.228260869565217,52.94117647058824,65.61371841155234,54.316444947636555,57.8125,29.310344827586203,2.9908203012037586,1.7543467884162358,여름
강원특별자치도,강릉,201907,0.35535996494750466,26.41509433962264,29.591836734693878,0.5235602094240841,54.23728813559322,13.636363636363638,20.0,90.05524861878455,86.66666666666667,86.01190476190476,90.63291139240506,86.63883089770356,23.305889803673214,26.958154506437765,36.36363636363637,13.600000000000001,61.76470588235294,19.293478260869563,61.76470588235294,58.51383874849579,45.740164166430795,60.9375,51.724137931034484,2.995818151185276,1.7543467884162358,여름
강원특별자치도,강릉,201908,0.3704872728590938,22.641509433962266,28.57142857142857,0.5235602094240841,47.45762711864407,15.909090909090908,30.000000000000004,91.9889502762431,91.59420289855072,88.98809523809523,91.13924050632912,91.64926931106471,27.918513827316865,43.32081545064377,34.090909090909086,13.600000000000001,61.76470588235294,15.760869565217387,14.705882352941178,65.70397111913357,57.89697141239738,62.5,46.55172413793103,3.0061910473733313,1.7543467884162358,여름
강원특별자치도,강릉,201909,0.33208095052076203,18.867924528301888,25.510204081632654,0.5235602094240841,37.28813559322033,15.909090909090908,10.0,78.17679558011051,77.39130434782608,80.0595238095238,78.22784810126582,77.8705636743215,24.625290268102177,21.056866952789697,29.54545454545454,24.799999999999997,47.05882352941176,34.51086956521739,61.76470588235294,41.877256317689536,37.744126804415494,68.75,44.827586206896555,3.0171611709176682,1.7543467884162358,가을
강원특별자치도,강릉,201910,0.35001045671520936,24.528301886792452,29.591836734693878,0.5235602094240841,33.89830508474576,15.909090909090908,10.0,64.64088397790057,64.92753623188406,55.35714285714286,65.0632911392405,67.01461377870565,56.575891914713964,83.15450643776823,38.63636363636363,28.799999999999997,100.0,36.95652173913043,100.0,47.14199759326114,48.83951316161901,54.6875,31.03448275862069,3.0165010775238827,1.7543467884162358,가을
강원특별자치도,강릉,201912,0.3542837697619488,32.075471698113205,30.612244897959183,5.759162303664922,37.28813559322033,29.545454545454547,30.000000000000004,33.425414364640886,31.30434782608696,29.761904761904763,35.44303797468354,37.36951983298538,0.5383153894870171,1.3412017167381975,50.0,17.2,67.64705882352942,29.891304347826082,79.41176470588235,54.151624548736464,71.07274271157655,23.4375,17.24137931034483,3.023322042592998,1.7543467884162358,겨울
강원특별자치도,강릉,202001,0.30167292968209886,26.41509433962264,25.510204081632654,5.759162303664922,37.28813559322033,27.272727272727277,40.0,30.93922651933702,25.79710144927536,17.857142857142858,36.45569620253164,42.79749478079332,11.346843994089086,13.412017167381974,50.0,16.0,61.76470588235294,24.728260869565215,61.76470588235294,44.76534296028882,54.35890178318707,37.5,24.137931034482758,3.025868117111884,1.7543467884162358,겨울
강원특별자치도,강릉,202002,0.2301759654650853,35.84905660377358,32.6530612244898,10.994764397905762,45.76271186440678,27.272727272727277,50.0,32.59668508287293,30.144927536231886,30.357142857142854,34.43037974683544,34.23799582463465,8.180282879459574,11.668454935622318,52.27272727272726,28.000000000000004,67.64705882352942,35.05434782608695,67.64705882352942,56.70878459687124,70.76139258420605,32.8125,25.862068965517242,3.0286027897432803,1.7543467884162358,겨울
강원특별자치도,강릉,202003,0.1704982676718959,30.18867924528302,36.734693877551024,5.759162303664922,55.932203389830505,20.454545454545453,30.000000000000004,42.81767955801106,42.608695652173914,45.238095238095234,41.26582278481013,48.43423799582464,4.971500949968335,4.640557939914163,47.72727272727273,30.4,61.76470588235294,48.91304347826087,61.76470588235294,73.28519855595668,77.82337956410981,37.5,25.862068965517242,3.041458894412718,1.7543467884162358,봄
강원특별자치도,강릉,202004,0.18588754414839007,28.30188679245283,38.775510204081634,5.759162303664922,69.49152542372882,20.454545454545453,20.0,51.381215469613274,49.85507246376811,60.416666666666664,50.126582278481,51.98329853862212,6.9242136373231995,6.25,52.27272727272726,26.799999999999997,67.64705882352942,36.14130434782608,67.64705882352942,66.7569193742479,64.13812623832436,29.6875,22.413793103448278,3.0549436594571895,1.7543467884162358,봄
강원특별자치도,강릉,202005,0.22185433339431773,22.641509433962266,32.6530612244898,10.994764397905762,61.016949152542374,20.454545454545453,40.0,69.33701657458565,68.69565217391305,77.38095238095238,68.35443037974683,66.38830897703549,10.080219548237281,7.162017167381974,40.9090909090909,18.4,88.23529411764706,31.24999999999999,67.64705882352942,60.10830324909748,48.65553354090007,51.5625,25.862068965517242,3.0570182386948006,1.7543467884162358,봄
강원특별자치도,강릉,202006,0.24427506642673177,33.9622641509434,42.857142857142854,10.994764397905762,69.49152542372882,18.181818181818183,30.000000000000004,85.35911602209947,84.05797101449275,83.33333333333333,83.03797468354429,80.79331941544886,28.54127084652734,67.06008583690986,38.63636363636363,20.0,61.76470588235294,25.543478260869563,61.76470588235294,61.70276774969916,50.12737050665156,54.6875,43.103448275862064,3.0709430660017953,1.7543467884162358,여름
강원특별자치도,강릉,202007,0.2665730754467579,15.09433962264151,14.285714285714285,5.759162303664922,38.983050847457626,18.181818181818183,40.0,80.66298342541437,76.23188405797102,80.0595238095238,81.77215189873417,79.95824634655531,39.67701076630779,32.67167381974249,25.0,12.8,61.76470588235294,19.02173913043478,61.76470588235294,35.589651022864025,21.8086611944523,79.6875,70.6896551724138,3.0860623480213545,1.7543467884162358,여름
강원특별자치도,강릉,202008,0.23763931614152434,20.754716981132077,17.346938775510203,5.759162303664922,33.89830508474576,20.454545454545453,40.0,93.37016574585635,90.72463768115942,89.28571428571428,93.16455696202532,91.23173277661796,15.875026388009289,10.166309012875535,29.54545454545454,22.799999999999997,61.76470588235294,31.24999999999999,67.64705882352942,31.799037304452472,20.1953014435324,70.3125,62.06896551724138,3.0887341546152474,1.7543467884162358,여름
강원특별자치도,강릉,202009,0.1968925839515634,20.754716981132077,27.55102040816326,10.994764397905762,49.15254237288136,15.909090909090908,40.0,75.69060773480665,73.33333333333334,69.04761904761905,75.69620253164557,73.06889352818372,64.78784040531981,63.358369098712444,38.63636363636363,29.200000000000003,61.76470588235294,49.45652173913044,61.76470588235294,39.68110709987967,35.09765072176619,67.1875,50.0,3.0997042781595843,1.7543467884162358,가을
강원특별자치도,강릉,202010,0.2228731000356151,26.41509433962264,31.63265306122449,5.759162303664922,52.542372881355924,18.181818181818183,40.0,60.49723756906078,60.579710144927546,59.82142857142857,59.49367088607595,62.421711899791234,0.06333122229259025,0.13412017167381973,38.63636363636363,10.8,61.76470588235294,18.75,52.94117647058824,58.87484957882071,64.94480611378431,43.75,24.137931034482758,3.1084740903913035,1.7543467884162358,가을
강원특별자치도,강릉,202011,0.2268490433600299,35.84905660377358,32.6530612244898,10.994764397905762,45.76271186440678,25.0,30.000000000000004,49.17127071823205,47.53623188405797,56.547619047619044,49.1139240506329,48.8517745302714,0.8127506860882415,2.065450643776824,50.0,31.200000000000006,52.94117647058824,46.46739130434783,35.294117647058826,56.34777376654634,72.68610246249645,25.0,22.413793103448278,3.1205129365731974,1.7543467884162358,가을
강원특별자치도,강릉,202101,0.15321227585009822,22.641509433962266,32.6530612244898,10.994764397905762,42.3728813559322,29.545454545454547,30.000000000000004,20.441988950276244,18.84057971014493,26.488095238095237,22.278481012658226,17.536534446764094,1.2032932235592149,2.3605150214592276,47.72727272727273,22.799999999999997,67.64705882352942,33.42391304347825,88.23529411764706,57.942238267148014,74.44098499858475,21.875,20.689655172413794,3.136575209155307,1.7543467884162358,겨울
강원특별자치도,강릉,202102,0.16868651510439941,32.075471698113205,39.795918367346935,10.994764397905762,52.542372881355924,27.272727272727277,20.0,32.32044198895028,32.173913043478265,42.26190476190476,32.151898734177216,30.48016701461378,0.5383153894870171,1.3680257510729612,54.54545454545454,36.4,67.64705882352942,45.92391304347825,61.76470588235294,58.904933814681115,77.22898386640247,28.125,27.586206896551722,3.1417302242305825,1.7543467884162358,겨울
강원특별자치도,강릉,202103,0.2197774654923678,30.18867924528302,56.12244897959183,10.994764397905762,57.6271186440678,29.545454545454547,40.0,45.58011049723758,45.21739130434783,43.452380952380956,44.81012658227848,41.96242171189979,12.877348532826685,21.378755364806867,40.9090909090909,21.200000000000003,67.64705882352942,29.076086956521742,61.76470588235294,58.1829121540313,58.774412680441536,43.75,18.96551724137931,3.1526060487186647,1.7543467884162358,봄
강원특별자치도,강릉,202104,0.21311182089645045,24.528301886792452,45.91836734693878,5.759162303664922,67.79661016949152,20.454545454545453,20.0,56.90607734806631,57.10144927536231,55.35714285714286,54.68354430379747,53.65344467640919,11.410175216381676,11.614806866952788,38.63636363636363,17.6,61.76470588235294,25.815217391304344,67.64705882352942,63.176895306859215,59.90659496178884,37.5,25.862068965517242,3.1603700043503298,1.7543467884162358,봄
강원특별자치도,강릉,202105,0.210400092238109,26.41509433962264,51.02040816326531,5.759162303664922,71.1864406779661,15.909090909090908,30.000000000000004,68.23204419889504,67.53623188405797,72.61904761904762,66.07594936708861,66.59707724425887,16.62444585180494,17.033261802575105,43.18181818181818,26.799999999999997,61.76470588235294,47.282608695652165,61.76470588235294,59.5066185318893,48.0469855646759,43.75,24.137931034482758,3.163230409056733,1.7543467884162358,봄
강원특별자치도,강릉,202106,0.2289259112619798,18.867924528301888,28.57142857142857,5.759162303664922,57.6271186440678,18.181818181818183,30.000000000000004,79.55801104972376,77.39130434782608,70.83333333333334,78.73417721518987,78.07933194154488,3.430441207515305,3.8090128755364807,29.54545454545454,22.4,61.76470588235294,26.358695652173907,61.76470588235294,45.57761732851986,32.98896122275685,64.0625,48.275862068965516,3.17064860148213,1.7543467884162358,여름
강원특별자치도,강릉,202107,0.19897102523828755,16.9811320754717,21.428571428571427,5.759162303664922,40.67796610169491,18.181818181818183,20.0,92.5414364640884,91.59420289855072,86.60714285714286,90.63291139240506,88.51774530271399,15.009499683343888,15.4774678111588,22.727272727272727,7.199999999999999,61.76470588235294,11.684782608695649,52.94117647058824,62.30445246690734,49.759411265213686,70.3125,84.48275862068965,3.183221808982802,1.7543467884162358,여름
강원특별자치도,강릉,202108,0.19062343231874562,11.320754716981133,20.408163265306122,5.759162303664922,44.06779661016949,18.181818181818183,10.0,89.22651933701657,86.37681159420289,89.28571428571428,89.62025316455696,87.47390396659708,46.24234747730632,36.45386266094421,29.54545454545454,15.600000000000003,61.76470588235294,28.532608695652172,61.76470588235294,19.645006016847177,7.415793942824794,70.3125,65.51724137931035,3.185736450482937,1.7543467884162358,여름
강원특별자치도,강릉,202109,0.21029152868868886,9.433962264150944,15.306122448979592,10.994764397905762,38.983050847457626,15.909090909090908,10.0,78.72928176795581,76.23188405797102,68.75,78.9873417721519,82.04592901878914,11.779607346421786,20.62768240343348,27.27272727272727,9.2,79.41176470588235,13.315217391304346,52.94117647058824,38.08664259927798,33.04557033682421,70.3125,70.6896551724138,3.191928755177018,1.7543467884162358,가을
강원특별자치도,강릉,202110,0.2253433141311162,15.09433962264151,21.428571428571427,10.994764397905762,47.45762711864407,13.636363636363638,20.0,64.36464088397791,64.34782608695652,76.78571428571428,63.79746835443038,54.69728601252609,13.816761663500108,13.090128755364805,31.818181818181813,15.600000000000003,88.23529411764706,20.652173913043477,67.64705882352942,45.57761732851986,46.84404189074439,59.375,34.48275862068966,3.1965494089335156,1.7543467884162358,가을
강원특별자치도,강릉,202111,0.23238185091852,26.41509433962264,32.6530612244898,10.994764397905762,49.15254237288136,22.72727272727273,20.0,49.447513812154696,49.56521739130435,46.726190476190474,49.87341772151899,48.64300626304802,1.3827316867215536,1.3948497854077253,47.72727272727273,24.4,61.76470588235294,32.33695652173913,52.94117647058824,57.12996389891697,73.86074157939426,31.25,22.413793103448278,3.2023330843838247,1.7543467884162358,가을
강원특별자치도,강릉,202112,0.23743320273610352,20.754716981132077,26.53061224489796,10.994764397905762,42.3728813559322,25.0,20.0,30.93922651933702,29.855072463768117,31.54761904761905,32.405063291139236,24.008350730688935,4.63373443107452,4.721030042918455,54.54545454545454,19.6,67.64705882352942,32.06521739130434,67.64705882352942,60.04813477737666,80.45570336824228,25.0,25.862068965517242,3.208148192852886,1.7543467884162358,겨울
강원특별자치도,강릉,202201,0.21073994334933716,28.30188679245283,29.591836734693878,16.2303664921466,40.67796610169491,31.818181818181824,30.000000000000004,22.928176795580114,20.869565217391305,10.416666666666666,26.0759493670886,34.029227557411275,0.7810850749419465,0.7510729613733904,45.45454545454545,19.2,61.76470588235294,26.630434782608692,61.76470588235294,64.59085439229845,84.67308236626094,23.4375,25.862068965517242,3.2178609956471558,1.7543467884162358,겨울
강원특별자치도,강릉,202202,0.17534114600689735,30.18867924528302,27.55102040816326,10.994764397905762,59.32203389830508,22.72727272727273,30.000000000000004,24.309392265193374,22.89855072463768,28.571428571428577,26.582278481012654,29.853862212943632,0.1266624445851805,0.1877682403433476,56.81818181818181,23.6,61.76470588235294,28.80434782608695,61.76470588235294,69.705174488568,94.11265213699404,10.9375,18.96551724137931,3.221287194691089,1.7543467884162358,겨울
강원특별자치도,강릉,202203,0.21001775973797732,35.84905660377358,42.857142857142854,10.994764397905762,66.10169491525423,20.454545454545453,20.0,43.64640883977901,41.15942028985508,45.535714285714285,43.54430379746835,47.390396659707726,10.861304623179228,9.844420600858369,40.9090909090909,25.2,88.23529411764706,39.13043478260869,67.64705882352942,55.836341756919374,55.84489102745541,39.0625,18.96551724137931,3.2275109324039217,1.7543467884162358,봄
강원특별자치도,강릉,202204,0.23291916181891084,28.30188679245283,39.795918367346935,5.759162303664922,77.96610169491525,15.909090909090908,10.0,63.259668508287305,63.18840579710145,73.80952380952381,60.0,53.86221294363257,7.261980156217016,6.303648068669528,45.45454545454545,24.4,67.64705882352942,34.2391304347826,67.64705882352942,73.22503008423587,71.92187942258703,28.125,20.689655172413794,3.2355263521856004,1.7543467884162358,봄
강원특별자치도,강릉,202205,0.2624901419576972,26.41509433962264,30.612244897959183,5.759162303664922,88.13559322033898,15.909090909090908,10.0,74.86187845303868,75.65217391304348,80.0595238095238,70.37974683544303,66.17954070981212,0.612201815495039,1.2339055793991416,47.72727272727273,20.0,61.76470588235294,28.80434782608695,52.94117647058824,79.84356197352587,72.68610246249645,25.0,31.03448275862069,3.2410271304671454,1.7543467884162358,봄
강원특별자치도,강릉,202206,0.2583867544665719,16.9811320754717,21.428571428571427,5.759162303664922,57.6271186440678,13.636363636363638,10.0,83.9779005524862,81.15942028985508,85.7142857142857,82.53164556962024,76.82672233820459,19.632678910702978,17.301502145922747,31.818181818181813,18.8,61.76470588235294,28.26086956521739,79.41176470588235,46.690734055355,34.17775261817152,60.9375,25.862068965517242,3.2477537964800045,1.7543467884162358,여름
강원특별자치도,강릉,202207,0.253794044310669,13.20754716981132,16.3265306122449,5.759162303664922,38.983050847457626,11.363636363636365,10.0,91.43646408839781,88.69565217391305,83.92857142857143,91.89873417721518,91.64926931106471,24.055309267468864,18.75,20.45454545454545,13.600000000000001,35.294117647058826,16.576086956521735,79.41176470588235,32.5511432009627,18.581941692612507,75.0,79.3103448275862,3.2585353219118316,1.7543467884162358,여름
강원특별자치도,강릉,202208,0.2550975935960974,20.754716981132077,17.346938775510203,5.759162303664922,37.28813559322033,15.909090909090908,10.0,92.26519337016576,89.56521739130436,92.85714285714286,90.88607594936708,84.13361169102296,32.4572514249525,16.818669527896997,27.27272727272727,14.000000000000002,61.76470588235294,23.913043478260864,61.76470588235294,35.770156438026476,24.56835550523634,67.1875,48.275862068965516,3.265859215280974,1.7543467884162358,여름
강원특별자치도,강릉,202209,0.24661783635552226,18.867924528301888,18.367346938775512,5.759162303664922,35.593220338983045,13.636363636363638,20.0,79.00552486187846,79.42028985507247,72.32142857142857,76.9620253164557,73.90396659707724,21.374287523749206,26.663090128755368,29.54545454545454,13.600000000000001,8.823529411764707,22.28260869565217,67.64705882352942,53.219013237063784,52.094537220492484,64.0625,37.93103448275862,3.277363700144089,1.7543467884162358,가을
강원특별자치도,강릉,202210,0.2486608764848268,26.41509433962264,22.448979591836736,5.759162303664922,25.423728813559322,22.72727272727273,20.0,61.04972375690609,59.710144927536234,78.27380952380952,61.518987341772146,63.465553235908146,30.947857293645768,31.35729613733906,34.090909090909086,25.6,73.52941176470588,35.05434782608695,73.52941176470588,41.24548736462094,40.94254174922162,59.375,25.862068965517242,3.28000407371923,1.7543467884162358,가을
강원특별자치도,강릉,202211,0.24766571061514248,35.84905660377358,34.69387755102041,5.759162303664922,45.76271186440678,20.454545454545453,30.000000000000004,53.86740331491713,55.36231884057972,59.523809523809526,52.91139240506328,42.79749478079332,6.575891914713954,7.698497854077253,38.63636363636363,32.4,73.52941176470588,44.56521739130434,67.64705882352942,53.88086642599278,68.80837814888196,35.9375,20.689655172413794,3.2889939170822116,1.7543467884162358,가을
강원특별자치도,강릉,202212,0.24814637966366193,32.075471698113205,31.63265306122449,10.994764397905762,44.06779661016949,18.181818181818183,40.0,22.928176795580114,21.15942028985507,20.833333333333332,25.569620253164555,25.469728601252612,12.315649936668779,12.347126107832619,59.09090909090908,18.0,79.41176470588235,36.14130434782608,94.11764705882352,62.51504211793021,84.39003679592415,14.0625,22.413793103448278,3.2944632623450034,1.7543467884162358,겨울
강원특별자치도,강릉,202301,0.23306312652575054,26.41509433962264,30.612244897959183,9.42408376963351,47.11864406779661,19.545454545454547,35.0,25.41436464088398,24.057971014492754,36.30952380952381,28.35443037974683,19.832985386221296,8.2225036943213,11.641630901287552,47.72727272727273,16.4,73.52941176470588,26.630434782608692,79.41176470588235,63.41756919374249,82.93235210868949,18.75,22.413793103448278,3.305307653814334,1.7543467884162358,겨울
강원특별자치도,강릉,202302,0.24080653969199795,33.9622641509434,33.6734693877551,11.518324607329843,51.01694915254237,25.0,40.0,33.149171270718234,30.72463768115942,38.98809523809524,34.68354430379746,41.127348643006265,4.063753430441207,4.0504291845493565,40.9090909090909,22.4,79.41176470588235,33.42391304347825,79.41176470588235,47.081829121540316,59.02915369374468,34.375,15.517241379310345,3.310305503795851,1.7543467884162358,겨울
강원특별자치도,강릉,202303,0.28966013693104753,35.84905660377358,55.10204081632652,8.37696335078534,65.25423728813558,19.090909090909093,36.0,52.20994475138122,52.46376811594203,60.416666666666664,49.87341772151899,49.68684759916493,0.9288579269579903,1.4753218884120172,40.9090909090909,19.2,73.52941176470588,26.902173913043477,73.52941176470588,66.69675090252709,69.7141239739598,28.125,17.24137931034483,3.325519084871665,1.7543467884162358,봄
강원특별자치도,강릉,202304,0.2724425873469278,37.735849056603776,72.44897959183673,5.235602094240838,64.40677966101694,15.0,29.000000000000004,61.04972375690609,60.86956521739131,64.28571428571429,57.974683544303794,59.91649269311065,3.52543804095419,3.7553648068669525,47.72727272727273,43.6,73.52941176470588,56.52173913043477,67.64705882352942,64.22984356197354,61.32182281347296,34.375,18.96551724137931,3.3259591471341885,1.7543467884162358,봄
강원특별자치도,강릉,202305,0.28997402719350135,26.41509433962264,35.714285714285715,4.712041884816754,67.62711864406779,14.772727272727277,22.0,74.86187845303868,75.07246376811595,86.3095238095238,70.37974683544303,64.09185803757829,9.615790584758285,17.811158798283262,36.36363636363637,19.6,73.52941176470588,28.532608695652172,73.52941176470588,64.92178098676294,53.90602887064816,42.1875,24.137931034482758,3.325173321665397,1.7543467884162358,봄
강원특별자치도,강릉,202306,0.09269281720270942,16.9811320754717,20.408163265306122,2.094240837696335,67.62711864406779,10.681818181818183,16.0,82.8729281767956,82.31884057971016,83.33333333333333,80.25316455696202,82.04592901878914,16.88832594469073,10.890557939914162,34.090909090909086,16.4,8.823529411764707,24.999999999999993,73.52941176470588,63.98916967509026,52.58986696858193,53.125,32.758620689655174,3.329888274478149,1.7543467884162358,여름
